Aircraft_name;Legal_Basis;Aircraft_model_category;Minimum_Crew;Maximum_Passengers;MTOM_kg;ELA1_flag;ELA2_flag;Complex_aircraft;Number_of_engines;Count_of_Propellers;ICAO;Aircraft_Construction_Year;Initial_Registration_Date;Import_Previous_country;Engine_1_Manufacturer;Engine_1;Engine_2_Manufacturer;Engine_2;Engine_3_Manufacturer;Engine_3;Engine_4_Manufacturer;Engine_4;
"SF-25C ";"EASA";"Gliders and Powered Gliders";"1";"1";"580,00";"True";"False";"False";"1";"1";"SF25";"1974";"10.07.1980";"";"Sportavia Limbach";"Limbach SL 1700 EA";"";"";"";"";"";"";
"SF-25C ";"EASA";"Gliders and Powered Gliders";"1";"1";"580,00";"True";"False";"False";"1";"1";"SF25";"1972";"21.06.1984";"Germany";"Sportavia Limbach";"Limbach SL 1700 EA";"";"";"";"";"";"";
"SF-25C ";"EASA";"Gliders and Powered Gliders";"1";"1";"580,00";"True";"False";"False";"1";"1";"SF25";"1972";"04.06.1981";"";"Sportavia Limbach";"Limbach SL 1700 EA";"";"";"";"";"";"";
"SF-28A Tandem Falke";"EASA";"Gliders and Powered Gliders";"1";"1";"610,00";"True";"False";"False";"1";"1";"SF28";"1975";"08.09.1975";"";"Sportavia Limbach";"Limbach SL 1700 EA";"";"";"";"";"";"";
"SINUS 912";"Annex I";"Ultralights";"1";"1";"473,00";"False";"False";"False";"1";"1";"ULAC";"2010";"07.06.2010";"Slovenia";"Bombardier-Rotax GmbH";"Rotax 912 UL";"";"";"";"";"";"";
"Sky Cruiser";"Annex I";"Airplanes";"1";"1";"580,00";"False";"False";"False";"1";"1";"EXPE";"2013";"24.04.2013";"";"Bombardier-Rotax GmbH";"Rotax 912 S3";"";"";"";"";"";"";
"Sky Cruiser";"Annex I";"Airplanes";"1";"1";"580,00";"False";"False";"False";"1";"1";"EXPE";"2019";"19.06.2019";"";"Bombardier-Rotax GmbH";"Rotax 912 S3";"";"";"";"";"";"";
"Skyranger Swift";"Annex I";"Ultralights";"1";"1";"473,00";"False";"False";"False";"1";"1";"ULAC";"2009";"18.06.2012";"";"Bombardier-Rotax GmbH";"Rotax 912 S3";"";"";"";"";"";"";
"Skyranger V.Max";"Annex I";"Ultralights";"1";"1";"450,00";"False";"False";"False";"1";"1";"ULAC";"2007";"18.02.2009";"";"Bombardier-Rotax GmbH";"Rotax 912 UL";"";"";"";"";"";"";
"Skyranger V.Max";"Annex I";"Ultralights";"1";"1";"495,00";"False";"False";"False";"1";"1";"ULAC";"2005";"23.08.2007";"";"Bombardier-Rotax GmbH";"Rotax 912 UL";"";"";"";"";"";"";
"Slingsby T.61C Falke Mod.";"Annex I";"Gliders and Powered Gliders";"1";"1";"565,00";"False";"False";"False";"1";"1";"GLID";"1972";"29.05.1972";"United Kingdom";"Sportavia Limbach";"Limbach SL 1700 EA";"";"";"";"";"";"";
"Smyth Sidewinder RG";"Annex I";"Airplanes";"1";"1";"860,00";"False";"False";"False";"1";"1";"SIDE";"1993";"29.06.1995";"";"Textron Lycoming";"Lycoming IO-360-C1C";"";"";"";"";"";"";
"SNJ-3";"Annex I";"Airplanes";"1";"1";"2404,00";"False";"False";"False";"1";"1";"";"1942";"12.11.2020";"United States";"Pratt & Whitney Aircraft";"R-1340-AN-1";"";"";"";"";"";"";
